order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
74201,704,2026-04-29,22,5,137.20,686.00,Completed,2026-05-01
74202,9209,2024-01-21,377,5,123.28,616.40,Completed,2024-01-26
74203,4908,2023-03-24,396,5,290.05,1450.25,Pending,
74204,6755,2024-09-18,201,1,86.60,86.60,Completed,2024-09-18
74205,6929,2024-08-11,457,4,210.68,842.72,Completed,2024-08-17
74206,2157,2023-01-24,315,1,62.87,62.87,Cancelled,
74207,9466,2025-12-09,400,2,28.31,56.62,Completed,2025-12-09
74208,5694,2023-03-24,245,4,56.31,225.24,Completed,2023-03-30
74209,8633,2024-05-17,419,3,415.64,1246.92,Completed,2024-05-19
74210,7685,2023-08-25,375,3,329.76,989.28,Completed,2023-08-28
74211,7850,2024-10-26,53,3,687.18,2061.54,Pending,
74212,3128,2026-04-01,143,2,624.77,1249.54,Completed,2026-04-01
74213,188,2023-01-07,402,1,609.62,609.62,Completed,2023-01-11
74214,7516,2025-01-25,91,5,11.94,59.70,Completed,2025-01-30
74215,9583,2025-03-18,383,2,642.01,1284.02,Completed,2025-03-19
74216,5889,2026-02-04,103,3,82.07,246.21,Cancelled,
74217,4262,2025-02-26,415,5,10.22,51.10,Cancelled,
74218,4082,2023-01-21,327,1,238.32,238.32,Cancelled,
74219,8110,2023-12-06,368,3,45.42,136.26,Cancelled,
74220,3818,2023-12-26,248,3,637.02,1911.06,Completed,2023-12-27
74221,5226,2025-12-21,390,2,710.03,1420.06,Completed,2025-12-22
74222,460,2024-04-12,156,3,682.00,2046.00,Completed,2024-04-18
74223,3442,2024-12-03,379,2,441.68,883.36,Completed,2024-12-04
74224,7854,2025-05-18,164,4,60.45,241.80,Completed,2025-05-24
74225,2560,2026-01-02,266,4,257.48,1029.92,Completed,2026-01-03
74226,3740,2023-04-29,186,5,557.55,2787.75,Completed,2023-05-02
74227,4698,2025-03-02,243,2,335.84,671.68,Pending,
74228,2070,2026-03-11,156,5,818.86,4094.30,Completed,2026-03-13
74229,7078,2026-02-04,190,1,557.11,557.11,Completed,2026-02-05
74230,8332,2024-06-01,221,2,156.39,312.78,Completed,2024-06-07
74231,5076,2026-05-17,320,1,19.74,19.74,Completed,2026-05-18
74232,5467,2024-02-12,480,1,738.25,738.25,Completed,2024-02-13
74233,9100,2023-08-26,240,5,465.07,2325.35,Completed,2023-09-01
74234,4374,2025-06-28,469,3,353.39,1060.17,Cancelled,
74235,8853,2023-04-01,447,4,323.52,1294.08,Completed,2023-04-01
74236,8855,2023-04-16,363,3,7.51,22.53,Completed,2023-04-21
74237,5008,2026-07-05,477,2,742.31,1484.62,Completed,2026-07-11
74238,6022,2025-03-14,368,1,42.80,42.80,Completed,2025-03-20
74239,3858,2024-08-22,156,2,791.67,1583.34,Completed,2024-08-24
74240,4961,2023-09-16,412,5,90.90,454.50,Completed,2023-09-20
74241,3336,2026-07-10,15,5,415.18,2075.90,Completed,2026-07-17
74242,2975,2023-09-15,436,5,371.05,1855.25,Pending,
74243,9707,2026-05-21,16,3,515.47,1546.41,Pending,
74244,1431,2026-03-24,27,1,301.97,301.97,Completed,2026-03-29
74245,910,2023-02-26,218,5,265.81,1329.05,Completed,2023-02-27
74246,4426,2025-09-11,487,2,620.25,1240.50,Cancelled,
74247,7113,2023-10-06,383,1,698.73,698.73,Completed,2023-10-13
74248,5852,2023-11-19,459,2,553.58,1107.16,Completed,2023-11-21
74249,2526,2024-07-25,272,5,343.52,1717.60,Completed,2024-07-26
74250,7109,2026-05-25,227,2,560.18,1120.36,Completed,2026-05-31
74251,8992,2025-10-03,191,4,727.24,2908.96,Completed,2025-10-04
74252,8242,2025-08-16,294,4,736.93,2947.72,Cancelled,
74253,6406,2023-06-04,434,5,137.69,688.45,Pending,
74254,8164,2023-06-21,87,2,297.19,594.38,Completed,2023-06-26
74255,5318,2026-06-03,20,4,480.37,1921.48,Cancelled,
74256,6546,2024-04-21,215,5,69.35,346.75,Completed,2024-04-23
74257,5011,2026-04-06,95,3,237.03,711.09,Completed,2026-04-08
74258,2001,2023-06-19,368,2,46.07,92.14,Completed,2023-06-20
74259,8467,2024-04-02,429,5,657.88,3289.40,Completed,2024-04-07
74260,9033,2025-05-15,236,1,606.92,606.92,Completed,2025-05-20
74261,433,2023-01-22,302,1,628.21,628.21,Completed,2023-01-29
74262,4483,2026-03-29,333,2,705.52,1411.04,Completed,2026-04-05
74263,8224,2024-05-24,103,2,78.18,156.36,Completed,2024-05-29
74264,3820,2026-06-25,238,5,231.67,1158.35,Completed,2026-06-27
74265,477,2025-11-26,264,4,478.35,1913.40,Completed,2025-12-02
74266,1150,2025-03-21,169,3,623.70,1871.10,Completed,2025-03-21
74267,9722,2023-07-24,125,3,250.34,751.02,Cancelled,
74268,5839,2023-10-13,241,1,131.27,131.27,Completed,2023-10-15
74269,2903,2025-05-14,402,4,682.19,2728.76,Cancelled,
74270,3685,2024-05-06,355,3,310.42,931.26,Pending,
74271,3645,2024-12-24,396,3,256.22,768.66,Completed,2024-12-27
74272,2721,2025-06-09,320,4,22.84,91.36,Completed,2025-06-15
74273,1024,2024-04-01,196,4,74.76,299.04,Completed,2024-04-08
74274,9754,2026-03-02,234,4,71.85,287.40,Completed,2026-03-08
74275,4700,2024-11-29,327,5,236.42,1182.10,Completed,2024-12-06
74276,7325,2025-11-22,30,2,668.85,1337.70,Completed,2025-11-26
74277,9095,2024-03-19,273,3,28.37,85.11,Completed,2024-03-21
74278,7248,2025-09-22,144,1,489.67,489.67,Completed,2025-09-23
74279,4476,2023-10-07,124,4,266.84,1067.36,Pending,
74280,659,2024-03-05,465,2,257.26,514.52,Completed,2024-03-10
74281,5919,2026-06-04,183,5,197.93,989.65,Completed,2026-06-07
74282,4745,2024-04-14,65,5,336.07,1680.35,Completed,2024-04-19
74283,8750,2023-11-14,133,2,279.06,558.12,Completed,2023-11-21
74284,6079,2024-06-23,43,2,110.41,220.82,Completed,2024-06-30
74285,3804,2024-01-02,319,5,437.44,2187.20,Completed,2024-01-05
74286,6989,2024-03-14,293,4,370.69,1482.76,Completed,2024-03-17
74287,6240,2023-07-16,485,2,376.90,753.80,Pending,
74288,2681,2023-09-13,334,3,644.27,1932.81,Cancelled,
74289,9063,2024-03-01,28,5,123.16,615.80,Completed,2024-03-06
74290,5338,2023-10-21,105,2,461.43,922.86,Completed,2023-10-25
74291,8923,2025-08-24,448,3,262.84,788.52,Pending,
74292,9601,2024-12-01,315,4,64.04,256.16,Completed,2024-12-01
74293,4117,2023-02-13,225,4,14.03,56.12,Completed,2023-02-19
74294,7382,2024-01-05,94,2,710.45,1420.90,Completed,2024-01-05
74295,1711,2024-05-18,186,2,546.39,1092.78,Completed,2024-05-22
74296,6065,2023-03-06,378,1,382.18,382.18,Completed,2023-03-08
74297,3833,2024-06-21,46,5,755.97,3779.85,Completed,2024-06-27
74298,4748,2026-04-09,352,5,332.85,1664.25,Completed,2026-04-16
74299,6464,2026-04-09,16,1,534.19,534.19,Completed,2026-04-16
74300,9797,2026-03-10,315,1,66.79,66.79,Completed,2026-03-10
74301,3533,2025-08-04,151,5,196.17,980.85,Completed,2025-08-10
74302,6262,2023-05-14,138,3,534.25,1602.75,Completed,2023-05-18
74303,5338,2024-03-10,323,1,608.96,608.96,Completed,2024-03-14
74304,1736,2025-01-21,375,3,311.83,935.49,Completed,2025-01-22
74305,5997,2025-10-23,102,1,376.16,376.16,Completed,2025-10-24
74306,1576,2024-11-11,443,1,34.50,34.50,Completed,2024-11-11
74307,5012,2025-06-24,149,1,347.05,347.05,Pending,
74308,5478,2024-01-06,249,1,54.30,54.30,Completed,2024-01-12
74309,6998,2025-10-19,136,1,467.76,467.76,Pending,
74310,600,2025-07-08,290,3,182.58,547.74,Completed,2025-07-13
74311,3058,2024-06-22,346,2,95.10,190.20,Completed,2024-06-24
74312,5795,2025-01-22,13,3,410.30,1230.90,Completed,2025-01-23
74313,9253,2025-05-19,55,4,327.96,1311.84,Completed,2025-05-22
74314,6082,2024-06-10,31,2,777.85,1555.70,Pending,
74315,7773,2024-04-03,31,2,751.77,1503.54,Completed,2024-04-05
74316,5556,2025-01-15,373,1,217.85,217.85,Completed,2025-01-15
74317,8692,2025-10-21,308,3,260.90,782.70,Completed,2025-10-24
74318,7960,2025-04-25,473,2,590.24,1180.48,Completed,2025-04-25
74319,3030,2025-12-01,111,3,708.80,2126.40,Completed,2025-12-07
74320,2032,2026-08-01,391,3,346.99,1040.97,Completed,2026-08-05
74321,6785,2025-04-24,71,1,42.85,42.85,Completed,2025-05-01
74322,2366,2023-09-03,53,3,725.00,2175.00,Completed,2023-09-06
74323,5704,2025-05-04,263,3,248.98,746.94,Completed,2025-05-06
74324,1658,2025-06-28,170,4,376.06,1504.24,Completed,2025-06-30
74325,410,2023-01-03,341,4,518.08,2072.32,Completed,2023-01-03
74326,466,2025-03-20,29,3,454.97,1364.91,Cancelled,
74327,4231,2023-07-13,186,2,573.87,1147.74,Pending,
74328,3752,2026-06-07,89,5,201.23,1006.15,Cancelled,
74329,4107,2024-08-25,373,2,211.76,423.52,Completed,2024-08-26
74330,2572,2023-03-11,22,4,131.42,525.68,Completed,2023-03-18
74331,7375,2024-08-07,434,4,142.98,571.92,Completed,2024-08-10
74332,6421,2026-04-08,76,1,770.63,770.63,Completed,2026-04-14
74333,5036,2026-05-10,386,5,775.05,3875.25,Cancelled,
74334,6804,2024-08-04,269,2,43.02,86.04,Completed,2024-08-05
74335,319,2023-09-11,152,4,723.01,2892.04,Completed,2023-09-14
74336,3253,2023-03-10,317,1,317.40,317.40,Pending,
74337,7374,2024-11-21,279,4,708.95,2835.80,Pending,
74338,9525,2024-09-27,162,4,226.14,904.56,Completed,2024-10-01
74339,4433,2025-10-06,170,3,342.15,1026.45,Pending,
74340,7004,2025-05-02,252,5,529.78,2648.90,Completed,2025-05-09
74341,2597,2025-02-12,328,5,299.82,1499.10,Completed,2025-02-17
74342,1246,2024-04-08,311,3,466.44,1399.32,Completed,2024-04-12
74343,4655,2024-01-20,495,5,623.28,3116.40,Completed,2024-01-24
74344,2311,2026-04-30,56,2,176.41,352.82,Completed,2026-05-07
74345,9987,2023-03-08,2,3,186.64,559.92,Completed,2023-03-10
74346,2751,2023-06-30,292,1,311.26,311.26,Cancelled,
74347,9433,2023-09-04,15,1,446.85,446.85,Completed,2023-09-06
74348,4389,2023-10-29,356,5,787.40,3937.00,Completed,2023-11-04
74349,9430,2026-01-13,285,2,596.93,1193.86,Completed,2026-01-20
74350,4532,2026-05-06,429,5,683.50,3417.50,Completed,2026-05-12
74351,2478,2025-08-27,106,2,433.55,867.10,Pending,
74352,7172,2023-01-07,219,2,259.62,519.24,Completed,2023-01-13
74353,3921,2024-02-01,132,1,564.84,564.84,Cancelled,
74354,5960,2025-03-10,180,1,211.97,211.97,Completed,2025-03-17
74355,9513,2026-07-17,429,3,714.02,2142.06,Completed,2026-07-19
74356,4599,2024-03-31,471,5,440.94,2204.70,Completed,2024-04-04
74357,9336,2024-05-07,300,1,656.31,656.31,Completed,2024-05-14
74358,9493,2023-09-27,122,4,169.69,678.76,Completed,2023-09-27
74359,2293,2025-05-12,383,1,646.68,646.68,Completed,2025-05-19
74360,5600,2023-12-22,457,3,201.12,603.36,Pending,
74361,8167,2025-07-22,369,5,95.03,475.15,Completed,2025-07-22
74362,1340,2025-05-03,246,2,621.36,1242.72,Completed,2025-05-10
74363,8600,2023-10-01,224,2,238.24,476.48,Pending,
74364,1510,2026-07-10,420,2,57.46,114.92,Completed,2026-07-10
74365,8129,2026-05-11,64,4,472.41,1889.64,Completed,2026-05-17
74366,896,2026-03-19,407,1,443.76,443.76,Pending,
74367,6572,2026-02-26,255,1,491.41,491.41,Completed,2026-03-02
74368,7394,2023-05-03,217,5,385.01,1925.05,Cancelled,
74369,9817,2026-06-12,382,4,511.80,2047.20,Completed,2026-06-12
74370,541,2023-11-11,131,5,5.83,29.15,Completed,2023-11-17
74371,4374,2025-11-30,123,3,262.08,786.24,Completed,2025-12-02
74372,3373,2023-08-28,19,2,124.06,248.12,Completed,2023-09-01
74373,9085,2025-12-02,374,1,53.41,53.41,Completed,2025-12-03
74374,1825,2023-06-01,274,4,521.74,2086.96,Completed,2023-06-06
74375,6939,2024-12-21,304,1,715.95,715.95,Completed,2024-12-25
74376,4253,2023-12-10,125,1,261.45,261.45,Completed,2023-12-14
74377,3792,2025-11-17,359,3,180.50,541.50,Completed,2025-11-21
74378,3821,2025-12-18,87,5,312.43,1562.15,Completed,2025-12-25
74379,7878,2024-05-02,324,2,165.71,331.42,Completed,2024-05-04
74380,5272,2023-01-29,194,2,274.80,549.60,Completed,2023-02-01
74381,544,2024-10-29,489,4,282.64,1130.56,Completed,2024-11-02
74382,4471,2024-01-21,268,2,475.68,951.36,Completed,2024-01-27
74383,3843,2025-11-04,311,4,464.57,1858.28,Completed,2025-11-07
74384,8056,2026-04-05,432,1,669.97,669.97,Pending,
74385,8896,2023-12-13,18,4,222.53,890.12,Completed,2023-12-17
74386,1567,2023-03-20,219,5,260.94,1304.70,Completed,2023-03-24
74387,4932,2026-06-02,467,1,145.88,145.88,Completed,2026-06-09
74388,4025,2024-07-08,171,4,569.54,2278.16,Completed,2024-07-09
74389,1687,2026-01-24,136,4,501.70,2006.80,Completed,2026-01-26
74390,92,2023-08-30,161,1,576.13,576.13,Completed,2023-09-02
74391,2948,2025-12-28,33,2,111.25,222.50,Completed,2025-12-28
74392,6311,2025-01-23,417,2,239.37,478.74,Pending,
74393,4593,2024-03-11,176,3,663.16,1989.48,Completed,2024-03-12
74394,8233,2023-09-01,360,2,175.86,351.72,Completed,2023-09-07
74395,8522,2026-02-24,254,4,33.68,134.72,Completed,2026-02-27
74396,9994,2024-04-19,162,3,228.03,684.09,Completed,2024-04-26
74397,2597,2026-01-22,206,3,193.38,580.14,Cancelled,
74398,7990,2023-05-31,440,1,345.27,345.27,Completed,2023-06-04
74399,6195,2025-07-09,334,3,611.78,1835.34,Completed,2025-07-14
74400,7711,2025-12-18,452,1,374.04,374.04,Completed,2025-12-24
74401,5659,2024-03-18,169,2,599.93,1199.86,Completed,2024-03-18
74402,4518,2025-05-09,141,3,460.00,1380.00,Completed,2025-05-12
74403,528,2024-03-22,241,2,117.91,235.82,Completed,2024-03-23
74404,2025,2025-10-17,314,3,647.51,1942.53,Completed,2025-10-24
74405,295,2025-06-27,193,5,731.09,3655.45,Completed,2025-06-27
74406,8763,2023-04-07,120,4,163.96,655.84,Completed,2023-04-13
74407,417,2026-03-03,347,5,103.11,515.55,Completed,2026-03-06
74408,1730,2024-09-29,109,5,399.50,1997.50,Cancelled,
74409,5602,2023-01-22,19,2,114.20,228.40,Completed,2023-01-22
74410,6426,2025-03-12,474,3,560.89,1682.67,Completed,2025-03-19
74411,7878,2024-05-29,309,3,444.21,1332.63,Completed,2024-06-01
74412,6798,2026-03-02,243,4,395.73,1582.92,Completed,2026-03-07
74413,873,2026-06-14,120,3,181.14,543.42,Completed,2026-06-14
74414,7580,2024-01-16,131,4,6.51,26.04,Completed,2024-01-17
74415,241,2024-09-18,217,1,464.71,464.71,Completed,2024-09-21
74416,8078,2024-03-09,415,3,11.61,34.83,Completed,2024-03-14
74417,8638,2023-10-12,224,3,209.92,629.76,Completed,2023-10-16
74418,6249,2024-11-22,355,5,332.58,1662.90,Completed,2024-11-28
74419,5940,2023-03-29,328,3,302.80,908.40,Cancelled,
74420,5372,2023-07-09,312,3,101.62,304.86,Completed,2023-07-14
74421,5279,2025-01-03,441,3,577.41,1732.23,Completed,2025-01-10
74422,6935,2024-01-05,89,2,165.76,331.52,Completed,2024-01-09
74423,7825,2023-06-26,437,2,333.08,666.16,Cancelled,
74424,9466,2025-07-01,35,4,718.19,2872.76,Pending,
74425,5270,2025-07-27,10,1,180.94,180.94,Completed,2025-07-28
74426,8370,2025-01-07,135,5,519.64,2598.20,Completed,2025-01-10
74427,1838,2023-03-12,298,2,64.37,128.74,Completed,2023-03-17
74428,5984,2026-06-25,68,5,107.41,537.05,Completed,2026-06-27
74429,5417,2025-05-22,154,2,320.78,641.56,Completed,2025-05-22
74430,694,2026-06-08,215,3,76.71,230.13,Completed,2026-06-10
74431,7089,2026-03-09,56,3,192.47,577.41,Completed,2026-03-15
74432,7451,2024-06-26,449,2,714.68,1429.36,Completed,2024-06-29
74433,990,2026-07-22,438,1,499.08,499.08,Completed,2026-07-28
74434,412,2024-12-24,227,5,500.30,2501.50,Completed,2024-12-24
74435,9276,2024-10-26,312,3,123.19,369.57,Pending,
74436,8979,2025-05-21,334,2,594.97,1189.94,Completed,2025-05-24
74437,3242,2023-12-13,427,3,310.16,930.48,Completed,2023-12-18
74438,9763,2025-02-15,434,5,125.18,625.90,Pending,
74439,1977,2023-06-06,400,1,23.86,23.86,Cancelled,
74440,9234,2025-10-13,159,3,658.30,1974.90,Completed,2025-10-19
74441,3667,2024-07-16,354,1,756.04,756.04,Completed,2024-07-22
74442,9639,2026-07-29,129,2,775.95,1551.90,Completed,2026-08-04
74443,594,2023-07-21,86,1,172.11,172.11,Pending,
74444,3652,2025-12-25,25,2,299.95,599.90,Completed,2025-12-26
74445,2052,2024-03-09,159,5,740.54,3702.70,Completed,2024-03-15
74446,2644,2025-05-04,464,2,81.80,163.60,Completed,2025-05-10
74447,285,2024-08-18,203,2,747.55,1495.10,Completed,2024-08-21
74448,5652,2025-10-22,492,2,743.99,1487.98,Cancelled,
74449,2341,2025-10-17,474,1,567.21,567.21,Cancelled,
74450,501,2024-03-09,29,5,439.84,2199.20,Completed,2024-03-09
74451,8066,2023-09-18,403,5,53.98,269.90,Completed,2023-09-20
74452,5137,2023-05-20,212,2,65.67,131.34,Pending,
74453,8439,2023-11-02,286,3,631.69,1895.07,Pending,
74454,4920,2023-11-13,52,2,616.17,1232.34,Completed,2023-11-14
74455,2155,2024-05-24,270,5,451.96,2259.80,Completed,2024-05-28
74456,3012,2026-07-06,185,2,164.07,328.14,Completed,2026-07-13
74457,7850,2024-04-01,345,1,654.84,654.84,Pending,
74458,3550,2026-05-23,385,5,361.38,1806.90,Completed,2026-05-24
74459,9938,2024-09-25,452,1,410.83,410.83,Completed,2024-09-29
74460,6176,2023-02-07,68,5,105.30,526.50,Pending,
74461,1764,2026-07-23,15,5,445.88,2229.40,Completed,2026-07-30
74462,6665,2025-08-27,472,5,687.13,3435.65,Completed,2025-09-01
74463,6795,2023-08-27,474,1,517.85,517.85,Completed,2023-08-30
74464,6393,2026-03-03,238,3,213.93,641.79,Pending,
74465,4278,2025-07-21,310,3,142.42,427.26,Completed,2025-07-27
74466,2395,2024-04-01,487,2,715.76,1431.52,Completed,2024-04-04
74467,646,2024-05-05,323,5,643.62,3218.10,Completed,2024-05-09
74468,5382,2023-08-26,365,5,95.08,475.40,Pending,
74469,177,2026-01-07,416,3,593.86,1781.58,Completed,2026-01-07
74470,531,2024-10-02,327,4,236.31,945.24,Completed,2024-10-03
74471,1809,2024-04-30,289,4,711.75,2847.00,Completed,2024-05-02
74472,4823,2024-04-25,381,5,707.64,3538.20,Completed,2024-04-26
74473,1579,2023-12-16,311,4,474.91,1899.64,Completed,2023-12-21
74474,5341,2026-03-17,455,1,630.66,630.66,Completed,2026-03-18
74475,4452,2024-06-10,88,5,227.96,1139.80,Completed,2024-06-11
74476,2321,2023-12-22,414,5,188.84,944.20,Completed,2023-12-25
74477,6454,2023-12-12,290,5,185.63,928.15,Completed,2023-12-14
74478,9239,2026-02-18,327,4,259.17,1036.68,Completed,2026-02-20
74479,7247,2025-08-02,467,1,157.95,157.95,Completed,2025-08-04
74480,1919,2026-03-04,122,5,167.76,838.80,Pending,
74481,5338,2026-02-04,494,3,746.03,2238.09,Pending,
74482,6256,2023-10-30,448,3,253.67,761.01,Completed,2023-11-02
74483,6026,2024-01-19,481,3,107.78,323.34,Completed,2024-01-23
74484,2093,2023-11-27,36,3,713.62,2140.86,Completed,2023-12-02
74485,7790,2023-11-18,343,1,510.41,510.41,Completed,2023-11-24
74486,3122,2023-04-17,490,1,26.36,26.36,Completed,2023-04-20
74487,8517,2024-02-15,330,1,108.53,108.53,Completed,2024-02-17
74488,3593,2025-06-08,444,1,69.12,69.12,Completed,2025-06-14
74489,1162,2024-01-03,107,1,88.69,88.69,Pending,
74490,6766,2026-04-10,185,1,165.68,165.68,Pending,
74491,7974,2023-10-01,6,4,397.58,1590.32,Completed,2023-10-06
74492,8454,2023-04-19,138,4,518.08,2072.32,Completed,2023-04-22
74493,3059,2024-08-11,259,3,364.25,1092.75,Completed,2024-08-11
74494,3058,2024-03-17,1,3,439.87,1319.61,Completed,2024-03-23
74495,1303,2024-02-25,93,4,381.64,1526.56,Completed,2024-02-27
74496,1115,2026-06-26,481,2,104.93,209.86,Completed,2026-07-01
74497,2200,2026-04-11,309,2,418.69,837.38,Completed,2026-04-12
74498,4683,2023-03-26,44,5,730.64,3653.20,Pending,
74499,6739,2023-12-24,217,5,429.08,2145.40,Completed,2023-12-25
74500,5991,2023-08-12,420,5,53.39,266.95,Completed,2023-08-15
74501,9328,2026-05-24,350,3,470.43,1411.29,Completed,2026-05-24
74502,2070,2024-11-11,253,4,420.51,1682.04,Completed,2024-11-13
74503,1311,2023-02-19,106,3,444.36,1333.08,Completed,2023-02-21
74504,17,2024-11-20,113,4,708.82,2835.28,Completed,2024-11-25
74505,2901,2025-03-31,268,3,527.69,1583.07,Cancelled,
74506,3831,2025-01-27,275,2,395.50,791.00,Cancelled,
74507,3359,2024-07-13,182,2,222.74,445.48,Completed,2024-07-20
74508,1831,2024-11-19,70,3,558.02,1674.06,Completed,2024-11-24
74509,4199,2026-06-11,445,3,436.51,1309.53,Completed,2026-06-16
74510,7487,2024-04-22,330,3,97.04,291.12,Pending,
74511,621,2025-06-11,41,1,670.40,670.40,Completed,2025-06-13
74512,7180,2024-03-23,480,5,798.58,3992.90,Pending,
74513,7490,2025-09-19,407,1,447.25,447.25,Completed,2025-09-22
74514,7154,2025-03-15,40,4,784.55,3138.20,Completed,2025-03-21
74515,8403,2023-07-21,17,3,646.45,1939.35,Completed,2023-07-21
74516,927,2023-05-24,22,5,130.37,651.85,Cancelled,
74517,6324,2025-07-07,267,1,658.79,658.79,Pending,
74518,9495,2024-07-05,147,3,112.64,337.92,Completed,2024-07-12
74519,4651,2024-10-27,167,1,306.69,306.69,Completed,2024-10-30
74520,5760,2026-02-16,178,2,554.40,1108.80,Pending,
74521,6715,2023-05-28,81,5,50.96,254.80,Completed,2023-05-30
74522,8086,2026-05-10,188,1,101.09,101.09,Completed,2026-05-12
74523,6296,2023-01-09,327,5,213.20,1066.00,Completed,2023-01-11
74524,6208,2024-03-15,458,3,608.79,1826.37,Completed,2024-03-16
74525,6670,2024-06-29,183,2,178.13,356.26,Completed,2024-07-04
74526,5841,2024-09-20,345,3,760.68,2282.04,Completed,2024-09-24
74527,6413,2025-08-11,439,5,702.62,3513.10,Completed,2025-08-18
74528,4472,2023-12-26,440,3,330.00,990.00,Completed,2023-12-27
74529,4906,2024-11-07,59,1,167.70,167.70,Completed,2024-11-08
74530,116,2023-12-04,97,1,11.26,11.26,Completed,2023-12-07
74531,5274,2023-07-12,298,5,66.41,332.05,Completed,2023-07-15
74532,6437,2024-07-06,409,4,219.45,877.80,Completed,2024-07-12
74533,8393,2026-01-24,365,1,90.79,90.79,Completed,2026-01-25
74534,9908,2026-01-13,388,1,331.97,331.97,Pending,
74535,1098,2024-12-19,448,3,251.99,755.97,Completed,2024-12-21
74536,3695,2023-07-25,247,5,305.06,1525.30,Completed,2023-07-25
74537,4824,2026-07-28,248,1,725.95,725.95,Completed,2026-08-02
74538,1148,2025-06-09,200,1,14.91,14.91,Completed,2025-06-16
74539,5679,2025-07-11,465,4,295.01,1180.04,Completed,2025-07-17
74540,1300,2025-02-09,484,3,236.77,710.31,Completed,2025-02-09
74541,5820,2025-03-06,262,3,233.51,700.53,Pending,
74542,5272,2024-06-14,482,3,634.68,1904.04,Completed,2024-06-19
74543,6410,2025-07-27,445,3,459.94,1379.82,Completed,2025-07-30
74544,8980,2024-06-23,160,2,373.31,746.62,Completed,2024-06-29
74545,8244,2023-08-09,162,4,203.03,812.12,Completed,2023-08-10
74546,3551,2024-08-27,154,1,375.46,375.46,Cancelled,
74547,5173,2024-04-28,295,1,608.61,608.61,Completed,2024-05-05
74548,5512,2024-09-10,367,2,430.26,860.52,Completed,2024-09-12
74549,3903,2023-10-04,74,4,656.46,2625.84,Completed,2023-10-07
74550,1909,2024-08-13,392,2,662.13,1324.26,Completed,2024-08-19
74551,2580,2026-03-07,471,4,468.47,1873.88,Cancelled,
74552,2987,2023-08-23,67,2,208.19,416.38,Pending,
74553,9547,2024-10-29,464,2,71.63,143.26,Completed,2024-10-29
74554,730,2025-09-07,433,2,170.66,341.32,Completed,2025-09-13
74555,2825,2023-03-05,6,1,436.23,436.23,Completed,2023-03-09
74556,999,2025-02-13,331,4,426.69,1706.76,Completed,2025-02-19
74557,4168,2024-08-18,331,4,432.24,1728.96,Pending,
74558,566,2026-03-14,21,2,502.77,1005.54,Completed,2026-03-21
74559,2847,2024-11-19,330,1,98.98,98.98,Pending,
74560,4224,2024-01-09,177,3,24.89,74.67,Completed,2024-01-13
74561,9823,2023-12-16,394,3,357.54,1072.62,Pending,
74562,9656,2024-11-08,121,4,259.79,1039.16,Pending,
74563,8322,2023-07-07,364,4,716.23,2864.92,Completed,2023-07-09
74564,3976,2026-03-15,472,4,617.18,2468.72,Pending,
74565,3552,2023-07-09,190,5,618.13,3090.65,Completed,2023-07-10
74566,8208,2025-09-02,421,3,337.30,1011.90,Completed,2025-09-06
74567,489,2026-06-15,163,2,196.66,393.32,Cancelled,
74568,8111,2024-03-18,205,4,196.90,787.60,Completed,2024-03-23
74569,5286,2024-01-04,5,4,178.64,714.56,Completed,2024-01-04
74570,1468,2023-10-30,333,5,711.48,3557.40,Completed,2023-11-06
74571,7865,2026-02-19,456,4,260.18,1040.72,Completed,2026-02-21
74572,8092,2023-12-30,436,3,371.39,1114.17,Completed,2023-12-31
74573,4113,2024-03-19,257,4,442.24,1768.96,Completed,2024-03-23
74574,3468,2023-04-11,375,1,292.65,292.65,Cancelled,
74575,1639,2023-01-18,191,5,785.48,3927.40,Completed,2023-01-23
74576,3930,2023-03-13,437,2,376.77,753.54,Cancelled,
74577,1947,2023-05-09,408,4,114.90,459.60,Cancelled,
74578,1857,2023-01-31,438,5,523.55,2617.75,Completed,2023-02-03
74579,866,2024-01-10,259,4,335.21,1340.84,Completed,2024-01-16
74580,8132,2025-09-24,35,3,814.52,2443.56,Pending,
74581,5974,2023-01-20,291,5,219.75,1098.75,Completed,2023-01-23
74582,6975,2026-05-16,189,5,774.16,3870.80,Completed,2026-05-23
74583,6123,2025-01-20,165,2,576.54,1153.08,Pending,
74584,2704,2024-05-24,405,2,347.90,695.80,Completed,2024-05-29
74585,4707,2023-09-30,217,2,405.95,811.90,Completed,2023-10-02
74586,3287,2025-09-14,327,1,259.39,259.39,Completed,2025-09-15
74587,1250,2025-07-01,459,1,548.29,548.29,Completed,2025-07-06
74588,6044,2023-01-15,44,5,763.17,3815.85,Completed,2023-01-22
74589,1328,2025-06-18,312,4,121.10,484.40,Completed,2025-06-23
74590,4493,2023-01-05,276,1,379.94,379.94,Completed,2023-01-09
74591,7533,2023-09-13,368,2,46.12,92.24,Completed,2023-09-18
74592,2999,2024-03-25,229,3,376.74,1130.22,Completed,2024-03-27
74593,9150,2023-02-14,74,5,601.29,3006.45,Cancelled,
74594,8958,2026-03-14,481,4,98.78,395.12,Completed,2026-03-21
74595,9886,2025-12-14,231,5,86.84,434.20,Cancelled,
74596,8044,2024-09-02,436,4,364.24,1456.96,Completed,2024-09-04
